"","lon","lat","zip","totalcount"
"82",-73.9447994,40.8557765,"10033",1692.86612720154
"83",-73.9433299,40.8173411,"10030",807.036125254221
"84",-73.9418603,40.5860069,"11235",439.403422096356
"85",-73.9418603,40.7047738,"11206",471.604809910038
"86",-73.9418603,40.7443091,"11101",74.8524436326214
"87",-73.9389213,40.6722134,"11213",1854.1694554086
"88",-73.9374517,40.8140369,"10037",259.68059968767
"89",-73.9374517,40.8288377,"10039",718.94756899191
"90",-73.9330429,40.6515882,"11203",1180.68690591655
"91",-73.9330429,40.8639624,"10040",1087.44401741439
"92",-73.9286341,40.7732937,"11102",120.589817512361
"93",-73.9271644,40.6903213,"11221",1132.55447095364
"94",-73.9271644,40.7595044,"11106",235.201753784664
"95",-73.9271644,40.794065,"10035",537.196358322
"96",-73.9271644,40.8187386,"10451",1219.70129988344
"97",-73.9212858,40.6795939,"11233",1163.36648945341
"98",-73.9212858,40.7043156,"11237",548.850641911813
"99",-73.9212858,40.8376318,"10452",4405.31605981412
"100",-73.9212858,40.8721452,"10034",1293.38003549329
"101",-73.9198161,40.7448741,"11104",190.13291361763
"102",-73.9154069,40.6639181,"11212",1438.85803250849
"103",-73.9154069,40.8022594,"10454",516.086133103201
"104",-73.9154069,40.8515872,"10453",3129.51012149467
"105",-73.9109977,40.7633726,"11103",115.613829234487
"106",-73.9095279,40.5591088,"11697",0.000929368029739777
"107",-73.9095279,40.7224092,"11378",19.5103344322784
"108",-73.9095279,40.8310224,"10456",2778.0897638168
"109",-73.9095279,40.8803247,"10463",1291.35722492775
"110",-73.9080581,40.8147803,"10455",785.322886439397
"111",-73.9065883,40.6007956,"11234",137.033731326266
"112",-73.9065883,40.7787902,"11105",122.358497847718
"113",-73.9065883,40.8971509,"10471",54.6948103393479
"114",-73.9036487,40.7413334,"11377",313.712371224705
"115",-73.8977693,40.8441387,"10457",4975.70952147586
"116",-73.8977693,40.8687887,"10468",3686.44141113051
"117",-73.8948295,40.6387196,"11236",346.1823933697
"118",-73.8948295,40.6980708,"11385",540.33479363997
"119",-73.8918897,40.6655101,"11207",1321.96669553871
"120",-73.8918897,40.7594109,"11370",10.7354209625254
"121",-73.8918897,40.8285039,"10459",1326.35895666391
"122",-73.88601,40.8621792,"10458",4190.25808372862
"123",-73.8830701,40.8050442,"10474",189.148053708887
"124",-73.8801301,40.7182124,"11379",36.385780025727
"125",-73.8801301,40.737975,"11373",549.318545256615
"126",-73.8801301,40.7527924,"11372",328.581218023489
"127",-73.8801301,40.841618,"10460",1747.80981826361
"128",-73.8727799,40.6516509,"11239",52.8615617278076
"129",-73.8713099,40.6749343,"11208",1073.51850790611
"130",-73.8713099,40.8723987,"10467",3979.49734230533
"131",-73.8683697,40.7659246,"11369",51.7397129148506
"132",-73.8683697,40.8300731,"10472",1416.98102028212
"133",-73.8683697,40.8990767,"10470",157.160698471123
"134",-73.8624893,40.5722132,"11694",66.4106069375211
"135",-73.8624893,40.7255722,"11374",141.104242714207
"136",-73.859549,40.693029,"11421",60.4300228588884
"137",-73.859549,40.811547,"10473",448.994952775739
"138",-73.8566087,40.8382522,"10462",2639.30295849265
"139",-73.8492576,40.6853768,"11416",30.811105043018
"140",-73.8477874,40.6616787,"11414",11.8896403591989
"141",-73.8477874,40.7506343,"11368",380.736150802942
"142",-73.8477874,40.7901266,"11356",20.128863596512
"143",-73.8477874,40.8690303,"10469",464.949009578464
"144",-73.8477874,40.8887394,"10466",956.261896642018
"145",-73.8457658,40.7245678,"11375",277.374036574468
"146",-73.8448469,40.6736207,"11417",27.9898624761129
"147",-73.8360251,40.8476284,"10461",490.295301674238
"148",-73.8330844,40.6966538,"11418",81.0145453147942
"149",-73.8286733,40.7071412,"11415",72.5764213179701
"150",-73.8272029,40.6166766,"11693",12.4151028280069
"151",-73.8272029,40.7699016,"11354",127.715755954403
"152",-73.8272029,40.87347,"10475",56.1653940154959
"153",-73.8242621,40.8262186,"10465",63.9958263450265
"154",-73.8213213,40.6900246,"11419",85.9464013629993
"155",-73.8213213,40.7295546,"11367",98.7260221926743
"156",-73.8213213,40.7493096,"11355",415.942095873222
"157",-73.8124984,40.6764003,"11420",64.3962166102955
"158",-73.8124984,40.7850656,"11357",4.68499060469125
"159",-73.8095574,40.7031635,"11435",197.074465392021
"160",-73.7977928,40.592658,"11692",90.7175933027109
"161",-73.7977928,40.6718171,"11436",20.128863596512
"162",-73.7977928,40.760743,"11358",42.4603929865009
"163",-73.7977928,40.864318,"10464",3.78440841336541
"164",-73.7919103,40.7154518,"11432",372.894586228054
"165",-73.7889689,40.6433507,"11430",0.0210291979535033
"166",-73.7889689,40.7421943,"11365",27.7300298277668
"167",-73.7874983,40.7284018,"11366",7.10289373066336
"168",-73.7860276,40.6997834,"11433",92.5853668921446
"169",-73.7801447,40.7779482,"11360",2.90943318903545
"170",-73.7772032,40.6812166,"11434",149.211901583589
"171",-73.7742616,40.7622954,"11361",18.1799489645599
"172",-73.7683784,40.7170073,"11423",69.2066182589105
"173",-73.762495,40.6024346,"11691",535.571422241499
"174",-73.762495,40.6963978,"11412",53.0761551844184
"175",-73.7536695,40.6679426,"11413",39.3111509064755
"176",-73.7536695,40.7469886,"11364",30.8558994729141
"177",-73.7448437,40.7728635,"11363",1.47399527453338
"178",-73.7442568,40.7302787,"11427",33.3986988847584
"179",-73.7389596,40.6584068,"11422",21.9425694439476
"180",-73.7389596,40.6930067,"11411",6.19002811679208
"181",-73.7389596,40.7078289,"11429",13.5906273566194
"182",-73.7389596,40.7226473,"11428",9.83463590041661
"183",-73.7330753,40.7612957,"11362",0.615755241094965
"184",-73.7213063,40.7349144,"11426",3.15755109805974
"185",-73.7110078,40.7568752,"11005",0.0210291979535033
"186",-73.7095365,40.7430884,"11004",0.754165406708854
"187",-73.706594,40.720444,"11001",0.145139200192287
"188",-73.6830521,40.7466623,"11040",0.0486832745491033
"189",13.4096184,52.5384519,"10435",0.000929368029739777
"190",NA,NA,"10364",0.00262864974418791
"191",NA,NA,"11384",0.00262864974418791
"192",NA,NA,"11452",0.168233583628026
